Smiles;Syst�me de solvant;Composition;KD
CC1(C)C2CC(C)=CCC21;D-Limonene Ethanol Water;4,5_5_0,5;0.78115681
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;5_0_5;3.53747296
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;4,5_0,5_5;3.20856634
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;4_1_5;2.87456771
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;3,5_1,5_5;2.52855521
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;3_2_5;2.16762059
CC1(C)C2CC(C)=CCC21;EtOAc Ethanol Water;2,5_2,5_5;1.68516377
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;A;-0.04670175
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;C;-1.19334119
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;F;-1.89963277
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;H;-2.94159656
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;K;-4.36192328
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;L;-6.11123171
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;M;-7.37875284
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;N;-8.71074515
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;P;-9.9045044
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;Q;-11.55451381
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;R;-13.07874014
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;T;-14.95545102
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;V;-17.23782994
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;X;-17.15671115
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona;Z;-11.01771512
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;7_0_3;-2.4364796
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;6,5_0,5_3;-2.39998064
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;6_1_3;-2.36829475
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;5,5_1,5_3;-2.34333882
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;5_2_3;-2.31808467
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;4,5_2,5_3;-2.28224279
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;4_3_3;-2.22634697
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;3,5_3,5_3;-2.14224821
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;3_4_3;-2.02207136
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;ButylAcetate Ethanol Water;2,5_4,5_3;-1.85591047
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;7_0_3;-6.70060124
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;6,5_0,5_3;-5.3434842
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;6_1_3;-4.25982727
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;5,5_1,5_3;-3.38297468
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;5_2_3;-2.72551424
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;4,5_2,5_3;-2.25271394
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;4_3_3;-1.89934144
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;CPME Ethanol Water;3,5_3,5_3;-1.59170507
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;5_0_5;0.23981737
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;4,8_0,2_5;0.23869574
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;4,6_0,4_5;0.23220873
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;4,4_0,6_5;0.22144977
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;4,2_0,8_5;0.20713842
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;4_1_5;0.1901393
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;3,8_1,2_5;0.17126571
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol AceticAcid Water;3,6_1,4_5;0.1513757
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;5_0_5;-9.8425678
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;4,5_0,5_5;-9.02654463
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;4_1_5;-8.15107614
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;3,5_1,5_5;-7.1034634
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;3_2_5;-5.41771982
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;2,5_2,5_5;-0.27896635
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;2_3_5;0.21369898
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;MtBE Acetonitrile Water;1,5_3,5_5;0.39989893
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_0_5;-15.00643431
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_0,5_4,5;-15.16816416
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_1_4;-15.34505319
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_1,5_3,5;-15.52829194
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_2_3;-15.69538743
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_2,5_2,5;-15.82737193
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_3_2;-15.91532741
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_3,5_1,5;-15.82084686
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_4_1;-15.94317318
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_4,5_0,5;-15.88706109
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Acetonitrile Methanol;5_5_0;-14.61534032
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;5_0_5;0.23981737
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;4,5_0,5_5;0.27063135
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;4_1_5;0.29047461
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;3,5_1,5_5;0.30904173
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;3_2_5;0.33388312
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;2,5_2,5_5;0.36678657
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;2_3_5;0.40313663
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;1,5_3,5_5;0.43292452
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;1_4_5;0.43983128
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;0,5_4,5_5;0.40088196
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol EthylAcetate Water;0_5_5;0.2860426
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;A;-0.04670181
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;C;-1.46844878
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;H;-3.35967689
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;K;-4.55736249
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;L;-5.5812601
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;M;-7.10897076
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;N;-8.53020524
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;P;-9.42342553
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;Q;-11.15722322
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;R;-12.92403626
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;T;-14.82103734
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;X;-17.78609319
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;HEMWat;Z;-16.36696593
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;A;0.28273325
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;B;-0.21337474
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;C;-0.74842366
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;D;-1.23250197
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;F;-1.53748042
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;G;-1.95404001
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;H;-2.68922082
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;J;-3.29403036
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;K;-4.15945295
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;L;-5.59999527
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;M;-7.24514728
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;N;-8.79836948
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;P;-10.47044267
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;Q;-12.21873793
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;R;-13.77928594
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;S;-16.44890973
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;T;-14.80869525
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;U;-15.21760431
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;V;-15.30625083
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;W;-15.30629263
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Arizona Ethanol;X;-15.04513328
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;9_0_1;-22.94025258
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;8,5_0,5_1;-21.00787299
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;8_1_1;-20.80721436
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;7,5_1,5_1;-20.46907673
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;7_2_1;-20.25968986
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;6,5_2,5_1;-19.8360811
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;6_3_1;-19.56319381
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;5,5_3,5_1;-19.28407032
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;5_4_1;-19.00163089
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;4,5_4,5_1;-18.72828126
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;4_5_1;-18.45619484
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;3,5_5,5_1;-18.20205015
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;3_6_1;-17.96091307
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Heptane Ethanol Water;4,5_5_0,5;-16.62980245
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;9_0_1;-17.10308012
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;8,5_0,5_1;-15.47714733
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;8_1_1;-15.15761695
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;7,5_1,5_1;-14.8282092
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;7_2_1;-14.49884086
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;6,5_2,5_1;-14.12653853
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;6_3_1;-13.7454456
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;5,5_3,5_1;-13.40539066
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;5_4_1;-13.020525
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;4,5_4,5_1;-12.68909629
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;4_5_1;-12.36360161
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;3,5_5,5_1;-12.04272559
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;3_6_1;-11.7395672
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;Beta-Pinene Ethanol Water;4,5_5_0,5;-10.11624193
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;5_0_5;0.22103012
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;0.30131826
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;4_1_5;0.37130025
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;0.41898913
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;3_2_5;0.44284023
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;0.44234709
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;2_3_5;0.35955167
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;0.17876799
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;1_4_5;-0.12831118
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;-0.67247943
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;1-Butanol DimethylCarbonate H2O;0_5_5;-1.44537996
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;LogP Octanol Water;Log_P;-2.89626197
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;9_0_1;-17.09090114
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;8,5_0,5_1;-15.51511996
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;8_1_1;-15.11495928
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;7,5_1,5_1;-14.74500504
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;7_2_1;-14.39408768
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;6,5_2,5_1;-14.01158176
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;6_3_1;-13.61694603
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;5,5_3,5_1;-13.22747626
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;5_4_1;-12.83946589
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;4,5_4,5_1;-12.51260915
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;4_5_1;-12.1481061
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;3,5_5,5_1;-11.84409603
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;3_6_1;-11.50606902
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;D-Limonene Ethanol Water;4,5_5_0,5;-9.92322829
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;EtOAc Ethanol Water;5_0_5;2.670929
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;EtOAc Ethanol Water;4,5_0,5_5;2.55400118
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;EtOAc Ethanol Water;4_1_5;2.3840365
Oc(cc1O)cc(OC2c(cc3O)cc(O)c3O)c1CC2OC(=O)c(cc1O)cc(O)c1O;EtOAc Ethanol Water;3,5_1,5_5;2.15266333
